id,nama,rating,review,waktu
ChdDSUhNMG9nS0VJQ0FnSUR1NU9uNjBRRRAB,Gunawan Wijaksono, 5 bintang ,👍👍👍 …,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1NUtHUXh3RRAB,Widya Rahmi Hendita, 5 bintang ,"Tempat favorite di Jakarta Pusat untuk sekadar mengisi waktu luang dan working space yang nyaman banget. Gratis, cuma bikin kartu anggota supaya bisa akses semua lantai dan pinjam buku. Semoga di daerah lain bisa nyusul untuk membuat tempat nyaman agar semua masyarakat tertarik utk ke perpustakaan.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1NU5iVERBEAE,ari fudin, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1NUtpUGR3EAE,WAHYU KURNIAWAN, 5 bintang ,Rekomemdasi lantai yang paling estetik buat foto adalah lantai 24,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cEtPSnJRRRAB,Lulu Fachruri, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1eE52Rk1BEAE,U̶n̶y̶i̶l̶ 22, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1eE9peU1BEAE,Hendi Wijaya, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1aE4tTmZnEAE,Ardiyansyah Ardi, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQyZzVuNk1REAE,Yunan M. 'Alam, 5 bintang ,"Menyenangkan. Gedung terdiri dari 24 lantai. Lantai teratas bisa menyaksikan pemandangan Jakarta dari luar! Mesjid ada di lantai 6 yang cukup besar, sementara kantin ada di lantai 4. Pintar2 saja memilih spot yang enak, dijamin betah berlama2 di Perpustakaan Nasional ini. Selain membaca dan mengerjakan tugas, kita juga bisa sambil bekerja karena tempatnya yang nyaman dan tenang. Koleksinya sangat banyak, sebagian hanya boleh dibaca ditempat, sebagiannya lagi bisa dipinjam untuk dibawa pulang. Jangan lupa dikembalikan tepat waktunya supaya menghindari suspen akun anda. Satu lagi ada lantai khusus untuk anak2, selain membaca mereka juga bisa sambil bermain. Hiburan murah n mudah untuk keluarga pastinya.
Tambahan.. Better pagi2 datangnya, sebab kalau sudah siang ramaaaii sekali.",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1LVB1UmhnRRAB,Yordan Elleazar, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1LUs3aE1REAE,A_K. Wardhani, 5 bintang ,"Buku-bukunya lengkap, tempatnya luas banget, rapi, bersih, pelayanan the best",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1LU02cXpBRRAB,Pondok Koding, 5 bintang ,"Tempat yang nyaman buat coding, klo bsa sih tutupnya sampe malam jangan cuma sore kurang puas hehehe",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1LVBiUkxBEAE,Muh Arief, 5 bintang ,"Keren, cocok buat skripsi, tesis dan karya ilmiah lainnnya",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1LUlUejdnRRAB,Nur Aini, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1LVBqUldBEAE,Ghio Vani Debrian Soares, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1cU9xckVBEAE,Syamil Karim, 5 bintang ,"Gak, ini bukan perpustakaan raksasa yang punya berbagai buku dari komik sampe novel, tapi buku2 di perpustakaan ini lebih cocok untuk mahasiswa yang ingin ngerjain skripsi.

Parkirnya emang luas, dan setiap weekend pasti rame. Dan gw saranin lewat tangga aja, karena liftnya lamaaaa bener, meski liftnya udah ada enam tetep aja lelet untuk gedung 24 lantai.",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1cUtDcDhRRRAB,Gatot Hanny, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1MEtuTGJREAE,Husain Furqan Abusari, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1a04tRFJBEAE,Herlina Rahma, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1a1BDZG5RRRAB,Agus Hermawan, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUR1NEotSHZRRRAB,fathun karib, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUR1b09pT0ZnEAE,Bagus Priambudi, 4 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1di1mVGRnEAE,Imam Bayu, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1cjY3OXJBRRAB,Aldisa Rinugia, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1ejlPVndnRRAB,Ipank Fama, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURjNWNETm53RRAB,dewi bangun, 4 bintang ,Nyaman,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1el9UN3J3RRAB,Ravlecia Napitupulu, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1ejhTdG93RRAB,Pelajar Muda, 5 bintang ,"Lengkap, letaknya strategis, banyak menyediakan tempat kebersihan seperti untuk mencuci tangan lengkap dengan tissue, tong sampah. Bersih, nyaman, full AC, friendly",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1al9fREhBEAE,Annisa Shanum, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OS02TmR3EAE,Cindy Rahayu, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1NTg2RnVRRRAB,Diva Annisa, 4 bintang ,"overall are good, a modern library with advanced technology but the wifi they provide for all visitor is sucks.

(Diterjemahkan oleh Google)
secara keseluruhan bagus, perpustakaan modern dengan teknologi canggih tetapi wifi yang mereka sediakan untuk semua pengunjung payah.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NTV5TGRBEAE,Ridho Rachman, 5 bintang ,Bagus banget,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1NTVTM2hnRRAB,Linggar Asmara, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NS1UdEl3EAE,Anisa Oktaviyanti, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cDVHY1RREAE,Urip priyanto, 5 bintang ,"Suka banget main kesini, selain bisa healing bisa juga baca buku ngerjain tugas disini, 💕💕💕☺️☺️☺️🌟🌟🌟🌟🌟 …",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dV9tZXFRRRAB,komang aryawan, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1dTVMeU93EAE,Surya Widyanto, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dTh5V3VnRRAB,Muslim, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dTVTa3FnRRAB,Arif Setio, 5 bintang ,tempatnya bagus enqk banget buat yang mau baca buku/ belajar ngerjain tugas,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1MjkzUlhnEAE,Wahyu Fauzi A.R, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1Ml83bW5nRRAB,Akmal Muhammad, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1aV9QRTdnRRAB,Muhammad Fakhry Rizky Maulana, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1aThuWExnEAE,Roat fatchuri, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1aTVUVWdnRRAB,ely yani, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1azRXU0l3EAE,Zain Ardian, 2 bintang ,hati hati lokernya banyak klepto,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1NDRXNTRRRRAB,Rizal Akmal, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURVc2ZMSDRnRRAB,Vanda Dien, 5 bintang ,"So much better than the last time i visited. wanted to stay longer but it closes at 4PM.

(Diterjemahkan oleh Google)
Jauh lebih baik daripada terakhir kali saya mengunjungi. ingin tinggal lebih lama tetapi tutup pada jam 4 sore.",5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1M2NQMU9BEAE,Hulfi Azmy Saukah, 5 bintang ,,5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1M1ozeHBnRRAB,nararia hastutiningtyas, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1M2NtU093EAE,Feal Guard, 5 bintang ,"Great place to read, research, explore, or just relax

(Diterjemahkan oleh Google)
Tempat yang bagus untuk membaca, meneliti, menjelajahi, atau hanya bersantai",5 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1M2RiWmh3RRAB,PinQee Leitz, 5 bintang ,,5 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OGREYWZBEAE,D Ann, 5 bintang ,"Auditorium lt 2, kantin lt. 4, mesjid lt 6 tempat nya luas dan nyaman, cocok sekali utk yg hobby membaca, sangat d sarankan, lengkap koleksi bukunya",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1cmRTby13RRAB,Dhemoz 91, 4 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURndkp6Qlh3EAE,Rachmad Ersan, 5 bintang ,Perpustakaan dengan pelayanan yang sangat baik bagi pustakawan di seluruh Indonesia,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1amUzMnZ3RRAB,Nurhayyuh Sweet, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1alp5TmZREAE,Syifa Urrahmah, 5 bintang ,"Oke banget buat nugas, cari buku, me time",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OVlldUNBEAE,ahmad abror, 5 bintang ,"Tempatnya nyaman banget buat baca-baca atau sekedar jalan-jalan menghabiskan waktu. Tempat adem, enak, fasilitas sangat lengkap mulai dari tempat nyantai, mushola, playing ground, kantin dan museum. Bisa juga liat monas dari lantai 24 perpusnas dengan pemandangan gedung-gedung pencakar langit yang ada di jakarta. Lokasi buku juga lumayan lengkap, jika bingung bisa nyari katalognya dulu. Manuskrip-manuskrip dan buku-buku kuno juga ada tapi harus buat kartu anggota dulu sebelum meminjamnya. Saran untuk pengelola perpusnas mungkin untuk kedepannya bisa ditingkatkan lagi rasa masakan yang ada di kantin, karena kemaren pas kesana coba makan rasanya hambar. Kemudian untuk lift juga yang saya rasa masih kurang apalagi saat siang hari, rame sesak sampe harus antri lama, karena lift yang digunakan dari lantai 4  langsung sampai lantai 24.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OWRPM0h3EAE,Rendi Kurniawan, 5 bintang ,"Asik buat anak muda, bnyk tempat instagramable!📷 …",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OVpLclFnEAE,tyo ARDI, 4 bintang ,Semoga jam buka diperpanjang sampai jam 17.00😊😊😊 …,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1dGRHWFhnEAE,Fitri Awaliyah, 4 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1bGJxWDVBRRAB,Milla Khumarla, 5 bintang ,"Gudang ilmu,,  anak saya saking suka baca buku,, hampir tiap hari ke sini.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cGVtcFBREAE,Asyraqal Abi Pradana, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cGVyekt3EAE,Muhamad Hamzah, 5 bintang ,"Bersih, tenang, WiFi kencang, petugas ramah, mantep",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dVk2d3Z3RRAB,vania salsabila, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1MmRfVjB3RRAB,Sacchan, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1MmQyUGF3EAE,Annida Millati Rohmah, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1MmJhSE13EAE,Rahmi Agvanesia, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1MmJ5OE5REAE,Imanuel Nico Petrus, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1bWZQcDFnRRAB,kafara Ridwan, 1 bintang ,Palayanan informasi untuk pengarahan pengunjung masih kurang memuaskan,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NlpfTk1nEAE,Faiza Latifah, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1eWZPNGx3RRAB,Abdul Aziz Al-Hadi, 4 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1eWZxMC1nRRAB,inara razana wafa, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1eVl5cFZnEAE,Rrrr Family, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1aVphV0hREAE,Arinita Adiati, 5 bintang ,"Tempat ok, tetapi tolong lebih informatif lagi terutama untuk pengunjung yang baru pertama kali ke lokasi ini dan pengunjung diharapkan banyak bertanya untuk informasi",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1aWZUR0R3EAE,Akkey Dz, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1aWNpQk9BEAE,hari saputra, 5 bintang ,"Fasilitas lengkap, buku juga lengkap, wifi, tempat baca yang nyaman.",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1aWNENG13RRAB,Puput Wulandari, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OGZfWjdnRRAB,Ridwan Haqi, 1 bintang ,"Tempat sih bintang 5. Tapi pelayanan thumbs down lah ya. Bintang 1. Di marahin karena gak ada informasi yang di kasih oleh petugas saat kasih kunci. Jadi tas diambil dari lemari seperti pengunjung lain, yang ternyata lemari khusus tas-tas rusak. Minimal kalau memang salah tegurnya slow aja, jangan ngamuk dan gak kasih info juga kalau tas harusnya ngambil dimana. Dulu gw juga kerja di bidang pelayanan kali.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OGVYeWNnEAE,Muhamad Rizky Fadillah, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1c2Z1N013EAE,Magvira Audina, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1X3RqWnF3RRAB,Sindi Noviyati, 5 bintang ,"Manteo banget yg pengen di tingkatin lagi, liftnys, wifinya, sama jam operasional nyaa",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1M3FYeVFREAE,Mona Indah Pertiwi, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1anZldmpBRRAB,Zerena Rahayu, 4 bintang ,"akses menuju perpustakaan nasional ini gampang! dari stasiun gondangdia kamu bisa naik transjakarta dg rute stasiun gondangdia - balaikota, lalu turun di bus stop perpustakaan nasional. CMIIW. atau kalau kamu datang ramai2 kayak aku dan kawan2ku, bisa jalan dari stasiun. walau capek tapi seru!!! di dalam perpusnya sendiri, koleksi bukunya sangat sangat sangat banyak. semua buku yang kami butuhkan tersedia. cuma memang ngantre liftnya lama... tapi tetap worth it kok. ruang untuk membacanya juga luas, dan nyaman. kebersihannya sudah cukup memuaskan. view luar yang didapat ketika sedang membaca juga sangat ok.",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1anN2ZmdRRRAB,slamet subandi, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1am9HOHZBRRAB,Ahmad Iqbal, 5 bintang ,"Ramah

(Diterjemahkan oleh Google)
Rama",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1anNUcGt3RRAB,Syifa Nur Azizah, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OXVyOGNnEAE,Deni Maulana, 5 bintang ,Apakah benar tempat ini tidak ada lantai 13??,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNxX0tmdWpnRRAB,Uncle Mam, 5 bintang ,Bagus tp sepi bat:(,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NW9DbVVREAE,Awul Lhie, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cG9IbEJ3EAE,Elvina Maitri, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1cHNLOGxBRRAB,Leonardo Lintang, 5 bintang ,"Pelayanan cepat, rapih dan bersih",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1cHF6dW9BRRAB,Anggit Widya, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cG9DM1hREAE,Tri Wahyudhi, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dXZYWThnRRAB,Khafidh fuadi, 5 bintang ,"best library

(Diterjemahkan oleh Google)
perpustakaan terbaik",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1MnNMRG93RRAB,Muhammad Adhi Gozalt, 4 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1bXJIM2NBEAE,sidrotul aremhas, 5 bintang ,Aulanya bagus buat acara 200an orang,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1bXJLdi1RRRAB,Egi Permana, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1bXJMQ0xREAE,Catherine V, 5 bintang ,pw asli,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NnZTcEFnEAE,Ridwan Napit, 5 bintang ,Tempat belajar dan pengetahuan.,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1aXBHdTRBRRAB,Rizqidhiyaa Anggara Andiraputra, 5 bintang ,"Saya pendatang dan baru pertama kali mengunjungi perpustakaan nasional ini. Cukup bingung bagi saya saat ada di dalam karena tempatnya yang begitu luas dan bertingkat banyak. Akhirnya saya hanya masuk ke mushola utk solat hehe.
Namun, tempat ini sangat bagus!, Bersih, tenang, dingin, dan nyaman.
Utk ulasan lebih detail dan lengkapnya, mungkin bisa lihat di ulasan lain yang sudah mengulas secara rinci dari perpustakaan nasional ini",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1OHItVkdBEAE,PeKa La, 5 bintang ,"Everything was good

(Diterjemahkan oleh Google)
Semuanya baik-baik saja",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1c3VIYjhBRRAB,Salsabilla Rizka Ashari, 5 bintang ,"Tempat ternyaman, dulu selalu ngira gabisa kalo belajar selain dirumah. Eh pas kesini bnr2 bisa fokus, tenang, kalo mau nyari sumber apa2 gampang. Lengkap semua fasilitasnya!",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1c29qakNBEAE,Novayanti Gabriella, 3 bintang ,Lokasi depan MONAS. Belum pernah masuk. Kapan² ya kita berkunjung kesana.,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1MHFEVzRnRRAB,hurun ainy, 5 bintang ,"Bagus sekali, menambah wawasan dan memudahkan siapapun jadi anggota.",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1a3J6c3pnRRAB,Bramansyah Akbar, 4 bintang ,"Bersih,nyaman, bukunya banyak, pelayanan ramah, akses jalan lebar.",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1b3RMQTlnRRAB,Ayu Utami, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1d3UtWjZBRRAB,Tiara Oktaviani, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNBdUtiSjh3RRAB,Ruby Tuesday, 5 bintang ,"(Diterjemahkan oleh Google) Perpustakaan Nasional. Tempat yang nyaman.

(Asli)
Национальная библиотека. Удобное место.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1d3BIamJBEAE,Arfan Rasyid, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1d3BITmVnEAE,Muhammad Agus Syarif Akbar, 5 bintang ,Bangga RI punya perpustakaan seperti ini,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1d3J6V0RREAE,robby irhamsyah, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1Z3YtM05BEAE,lens Hooder, 5 bintang ,nyaman,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1Z28yVVhnEAE,Yusuf Faisal, 5 bintang ,"Tempat ternyaman untuk mengerjakan tugas perkuliahan, tersedia banyak buku-buku yang dapat dipinjam serta dipinjam dengan dibawa pulang, kantin yang lengkap dengan makanan makanan yang terjangkau, akses mudah dijangkau, toilet yang bersih dan lengkap, serta parkir yang ramah untuk motor dan mobil.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1Z3N6bUdREAE,Fidelya Maulida, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dk11V2pRRRAB,Noro Nomu, 5 bintang ,Lt. 24 keren,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dklIUHl3RRAB,Devin Montana, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1dk9pQzl3RRAB,Uci Masitah, 1 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1M0lxd3R3RRAB,Gelar Reka Putra, 5 bintang ,"Good.
Untuk yg mau ke perpusnas weekend. Jangan siang-siang. Kalo bisa dari pagi, karna rame banget. Gantian naik turun lift nya",6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1M09pWG9RRRAB,nurfadilah santoso, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1M0xDUjVBRRAB,Jhon Afri Cryman, 5 bintang ,"The highest library building in South East Asia according to the record. Good services and a lot of visitors during weekend. If you want to make membership card, make sure you come in the early morning since the quota is limited by 200 only.

(Diterjemahkan oleh Google)
Gedung perpustakaan tertinggi di Asia Tenggara menurut rekor. Layanan bagus dan banyak pengunjung selama akhir pekan. Jika Anda ingin membuat kartu anggota, pastikan Anda datang pagi-pagi karena kuota terbatas hanya 200.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1M0lEZFVBEAE,Little Travelers, 5 bintang ,"This good place to get knowledge with a lot of information on this library.

(Diterjemahkan oleh Google)
Ini tempat yang bagus untuk mendapatkan pengetahuan dengan banyak informasi di perpustakaan ini.",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1blAtUkpnEAE,Ahyadi Mbb, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1bkllaFpBEAE,Fahris Ihsan, 3 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1bkltT013EAE,Maeinul Hani, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1bkliYlRBEAE,Teacher Hapsari, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1akotSkZBEAE,Pyan Pratama, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OU9lODhnRRAB,Rory Zakelina, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OUtQQV9RRRAB,Muhammad Alif Ramadhan (‫ا‬‎), 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OUx6ODBBRRAB,Nabila Syaputri, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1NU5UV0V3EAE,Mira Tsania Salsabila, 5 bintang ,"View on top of the perpusnas, it was nice, the library is spacious, great place to study and work, so many collections, but very crowded, its hard to use the elevator because it always full, need this kind of place in every city

(Diterjemahkan oleh Google)
Pemandangan di atas perpusnas, bagus sekali, perpustakaannya luas, tempat yang bagus untuk belajar dan bekerja, banyak koleksi, tetapi sangat ramai, sulit menggunakan lift karena selalu penuh, perlu tempat seperti ini di setiap kota",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cE9TRWJnEAE,Alya Rifqoh R., 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1aE1MYTd3RRAB,Gabriela Heny, 5 bintang ,Semoga koleksi nya semakin bertambah terutama tentang hal hal yg berhubungan dengan makanan,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1Mk9qOFNnEAE,Triyadi Hermawan, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1bUltUDB3RRAB,kayla zhahirah, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1bVA3RzlRRRAB,Nur Innayah, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURvM09UR3RnRRAB,Ipuk Wahyu Utami, 5 bintang ,Koleksi yang bervariasi sehingga menambah pengetahuan pembaca. Layanan hari Senin-Kamis buka pukul 08.30-16.00 : Jumat 09.00-16.00 : Sabtu-Minggu 09.00-16.00.,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1cUthcFpREAE,Cahya Ruchati, 4 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OEttZjZRRRAB,Abdillah Noor, 4 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1OE9UV3hnRRAB,Marry- go-Square, 5 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1c0xlNDVRRRAB,Kusoni 011, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1c0lQM0N3EAE,Fitrianto Sukmabhuana, 3 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUN1MExfQzVRRRAB,Sarah Salsabila Fitri, 5 bintang ,Dateng ke perpus yang lagi hits. Dateng hari Minggu jam 9 lewat 5 menit tapi udah rame banget. Orang2 pada dateng jam berapa yak haha. Pas masih pagi enak explorenya tapi semakin siang liftnya semakin ngantri,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1ME9HT0NREAE,Amirah Kalu, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUN1ME1TMExBEAE,fatmah ningrum, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURPXzllUVFBEAE,Rayhan Rusyd, 3 bintang ,,6 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURPXzh1Y3pBRRAB,Otniel V, 1 bintang ,"apaan perpustakaan kok jam 4 tutup, yg dibolehin baca anak sekolahan doang?",6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURPXzdXSEp3EAE,Ibrahim Achmad, 5 bintang ,,6 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURPXzVMMlV3EAE,gemilang techsmart, 5 bintang ,,6 bulan lalu
